arxiv_id,year,declared,evidence
2601.14975,2026,1,"We used Mistral AI (Mistral AI, 2024) and chatGPT (OpenAI, 2024) to help improve the text."
2601.15837,2026,1,"An AI-based language model (ChatGPT, version 5.2) was used to assist in the English translation and linguistic polishing of the manuscript; the authors take full responsibility for the content."
2601.15949,2026,0,"Besides, a large language model (LLM)-assisted curation workflow was employed to address the redundant and inconsistent information in the original texts."
2601.15961,2026,1,The authors acknowledge the use of ChatGPT (OpenAI) for language polishing; all scientific content and conclusions were produced by the authors.
2601.15965,2026,1,This manuscript benefited from grammar checking and proofreading using ChatGPT (OpenAI 2024).
2601.16263,2026,1,"We also acknowledge the use of OpenAI’s ChatGPT for support with code implementation, text refinement, and certain analytical calculations."
2601.16288,2026,1,Artificial Intelligence tool ChatGPT 4.5 was utilised for copy editing and linguistic refinement to ensure clarity.
2601.18149,2026,1,"The English writing in this paper has been improved with the help of ChatGPT and Grammarly, while the software does not generate sentences from scratch."
2601.18434,2026,0,"JY thanks DeepSeek ${ }^{4)}$ for debugging, code parallelization, and language polishing."
2601.18652,2026,0,"## Declaration of generative AI and AI-assisted technologies in the writing process During the preparation of this work, M."
2601.21377,2026,1,"We acknowledge the use of large language models (LLMs) to improve the grammar, clarity, and readability of the manuscript."
2601.21870,2026,1,"We would like to acknowledge helpful discussions with Yi-Fang Liang and Wen-Jun Tan, and the use of DeepSeek for language polishing."
2601.22215,2026,1,OpenAI’s ChatGPT has been used to draft portions of the manuscript.
2602.00155,2026,0,"Finally, this paper was prepared without the use of generative language models, solely with grammar checkers."
2602.00677,2026,1,"Also, we acknowledge the use of the RRI library, which provided access to the Grammarly (Fitria Tira Nur."
2602.00736,2026,1,"Also, we acknowledge the use of RRI library provided access to the Grammarly (Fitria Tira Nur."
2602.01098,2026,1,The authors also acknowledge the assistance of DeepSeek’s AI language model in improving the language and clarity of this manuscript.
2602.02279,2026,1,\section*{Appendix} Use of AI tools Github Copilot was used as an auto-complete tool while writing the code for data analysis and numerical evaluation of the error budget.
2602.02608,2026,0,## Declaration of generative AI and AI-assisted technologies in the writing process During the preparation of this work the author(s) used Grammarly and Quillbot in order to improve the language and correct the grammar.
2602.02667,2026,0,"One approach to choosing an appropriate reference class is is to employ anthropic constraints, namely, conditions that are viewed as being necessary for the existence of any observers (in the style of Carter’s Weak Anthropic Principle Carter 1974), but such constraints are difficult to make precise."
2602.02693,2026,1,"Portions of the writing and editing in this paper were assisted with the help of the ChatGPT large language model (OpenAI, 2025)."
2602.04688,2026,1,We acknowledge the use of ChatGPT to check English grammar and improve the clarity of expressions.
2602.05021,2026,1,"Portions of the text were refined with the assistance of OpenAI’s ChatGPT (GPT-5), which was used to improve clarity, grammar, and style."
2602.05917,2026,1,"We acknowledge the use of large language models (LLMs), including ChatGPT, to improve the grammar, clarity, and readability of the manuscript."
2602.06116,2026,1,"ChatGPT (version 4.0 and 5.0) was used for occasional minor help with Python coding (finding bugs, help with plotting, etc.) and minor text edits (typos and grammar)."
2602.06688,2026,1,\section*{Materials and Methods} We acknowledge the assistance of Overleaf AI Assist powered by Writefull for language refinement and formatting in the preparation of this manuscript.
2602.06783,2026,1,"## AI usage disclosure AI tools (GitHub Copilot, Grammarly) were used to proofread documentation and pull requests as well as scaffold tests."
2602.06926,2026,0,"During the preparation of this work, the main author used a large language model ( OpenAI 2026) to partly assist with improving grammar, language, and readability of the manuscript."
2602.08424,2026,1,## Acknowledgements RH acknowledges the utilisation of ChatGPT-5.2 and Gemini-3 for assistance with manuscript preparation and grammatical corrections.
2602.09223,2026,1,"We acknowledge the use of ChatGPT (OpenAI, versions 4 – 5) for language editing and clarity suggestions in the drafting of this manuscript."
2602.09251,2026,1,The authors acknowledge the use of the AI tool ChatGPT (versions 3.5 and 4.0) exclusively for language editing of the manuscript.
2602.09694,2026,1,"SB acknowledges the use of artificial intelligence (AI) in this work for the following purposes: general proofreading (Apple Intelligence), machine-readable table compilation from publicly accessible resources for the observed data in Figures 3 and 13 (ChatGPT-5.2), bug fixing and optimisations in Python scripts (ChatGPT-5.2), fact-checking and literature search (Scholar AI)."
2602.10172,2026,1,## GenAI Disclosure Large Language Models (LLMs) were used for the initial drafting of figures and text polishing.
2602.10181,2026,0,"LLMs might get more trustworthy with time, but it will likely be a while before we trust them as much as we trust code we write, say, with astropy [9], which is community built and vetted."
2602.10325,2026,1,"Portions of this text were written with the assistance of ChatGPT (OpenAI 2026), especially in regard to English usage and grammar."
2602.11273,2026,0,Large language models played no role in the writing of this manuscript.
2602.12201,2026,1,"We acknowledge the use of large language models (LLMs), including ChatGPT, to improve the grammar, clarity, and readability of the manuscript."
2602.12661,2026,1,We acknowledge the use of OpenAI's ChatGPT only as a grammar-checking and editing tool to improve the clarity and readability of the manuscript.
2602.13387,2026,0,"Susskind, “The Anthropic landscape of string theory,” in Universe or Multiverse?, edited by B."
2602.13404,2026,1,"The Python software used to generate the plots shown here, and to develop the agent-based simulations, was initiated utilizing Gemini Pro 2.5 to draft potential code that was then scrutinized, tested, and modified by the author."
2602.13961,2026,0,"Specifically, we apply multi-modal filtering using the following thresholds: the CLIP score for text-image semantic alignment with a threshold of $\tau_{\text {clip }}=0.32$, the LLM relevance confidence for Mars-specific grounding with a threshold of $\tau_{\text {llm }}=0.82$, and the MLLM consistency score for visual support of the claimed Martian features with a threshold of $\tau_{m l l m}=0."
2602.14166,2026,1,"The authors thank Chat GPT, Google Translate, Grammarly, Overleaf Toggle WriteFull, for language and grammar clean-up of this paper."
2602.14335,2026,0,"### 2.2 Object Extraction and SIMBAD Resolution For each paper, we prompt GPT-5-mini with the title, abstract, and full OCR text to extract candidate astronomical object mentions intended for SIMBAD-style resolution."
2602.14925,2026,1,"Portions of the writing and editing in this paper were assisted with the help of the ChatGPT large language model (OpenAI, 2025)."
2602.15951,2026,0,"#### 5.3.2 Discovered Algorithmic Techniques We start with MadEvolve’s own LLM-generated report of its innovations, which has been lightly edited for conciseness."
2602.16252,2026,1,ChatGPT (OpenAI) was used for language editing and code debugging during the preparation of this manuscript.
2602.17414,2026,1,"The author used OpenAI GPT 5.2 to refine portions of the draft, and Claude Opus 4.5 was used in refining the code."
2602.17444,2026,1,"## Declaration of Generative AI and AI-assisted technologies in the writing process During the preparation of this work, the authors used Grammarly and ChatGPT 4.1 in order to improve readability."
2602.17487,2026,1,"## Declaration of generative AI and AI-assisted technologies in the writing process During the copy-editing and LaTeX formatting stage of the writing process, the authors utilized ChatGPT 5.2 to assist with editing and formatting of the TeX document."
2602.17708,2026,0,\section*{Declaration of generative AI and AI-assisted technologies in the manuscript preparation process} During the preparation of this work the author(s) used Claude in debugging and refactoring the codes.
2602.17938,2026,1,ChatGPT was used to write the C++ code for the median filter function All code produced by AI was manually inspected for correctness.
2602.19836,2026,0,"## VII Software and third party data repository citations Portions of the text were edited for clarity using ChatGPT (OpenAI, 2025)(https://openai.com/chatgpt)."
2602.19958,2026,1,"During the preparation of this manuscript, we used ChatGPT and Gemini for language polishing and consistency checking."
2602.19984,2026,1,Declaration of Generative AI and AI-assisted technologies in the writing process During the preparation of this work the authors used ChatGPT in order to improve readability and language.
2602.20298,2026,1,ChatGPT and Claude were used for writing refinement and grammar checking.
2602.20431,2026,1,The author acknowledges the use of ChatGPT (OpenAI) for assistance in language refinement and literature exploration during the preparation of this manuscript.
2602.20522,2026,1,AI tools (ChatGPT-4) were used for language editing and clarity.
2602.22004,2026,1,"The authors acknowledge the assistance of ChatGPT (OpenAI, San Francisco, USA) in coding and improving the clarity and grammar of the manuscript."
2602.22079,2026,1,The author made use of Grammarly to assist with the drafting of this article to enhance readability and language.
2602.22739,2026,1,"ChatGPT (OpenAI) was used for editorial assistance, specifically improving clarity and phrasing in parts of the manuscript."
2602.23195,2026,1,\section*{Acknowledgements} ChatGPT (OpenAI) was used for language and grammar editing.
2602.23415,2026,1,"LLM artificial intelligence agents were used to assist the editing of this manuscript, but all scientific results, concepts and claims represent original work by the human authors listed."
2602.23521,2026,1,The author used ChatGPT (OpenAI) and Claude (Anthropic) for assistance with language editing and code refinement.
2602.23724,2026,0,This manuscript benefited from grammar checking by DeepSeek and Grammarly.
2602.24087,2026,0,"##### Accountability in the Use of AI for Documentation and Scientific Publications The use of generative AI, including LLMs, should be regarded as an advanced “assistive tool” for scientific writing."
2602.24211,2026,1,We thank ChatGPT for helping to steamline language and to improve grammar and flow.
2603.00249,2026,1,We made use of OpenAI's ChatGPT (GPT-5) to assist with language editing and polishing of the manuscript.
2603.01352,2026,1,The author used ChatGPT (OpenAI) and Claude (Anthropic) for assistance with language editing and code refinement.
2603.01618,2026,0,"## 9 General Research Disclosure During the preparation of this work, the author(s) used ChatGPT-5 and GPT-5 Mini to obtain suggestions to improve the readability and language of the manuscript, as well as to support documenting and debugging of the software."
2603.02177,2026,1,"The AI tool ChatGPT 5.2, accessed through the Oxford University ChatGPT Edu Workspace, was used solely for initial language editing and stylistic refinement."
2603.03063,2026,1,We acknowledge the use of OpenAI’s ChatGPT and Google’s Gemini only as grammar checking and editing tools to improve the clarity and readability of the manuscript.
2603.04516,2026,0,The textual summaries are generated from scientific papers using GPT-4o-mini and later embedded using OpenAI's Ada-002 model.
2603.04519,2026,1,The authors would like to acknowledge the use of OpenAI's ChatGPT in editing portions of this manuscript to improve the clarity of the writing.
2603.04577,2026,1,ChatGPT (GPT-4.5) was used to assist with code debugging and minor language editing.
2603.05680,2026,0,"Large language models (Claude, Anthropic; GPT/Codex, OpenAI) were essential tools for code optimization, systematic validation, and manuscript preparation."
2603.06441,2026,1,AI (DeepSeek) was used for grammar checking prior to manuscript submission.
2603.06772,2026,1,## Acknowledgments The author acknowledges the use of Anthropic Claude as a writing assistant in the preparation of this manuscript.
2603.07158,2026,1,"Acknowledgments: During the preparation of this manuscript, the authors used ChatGPT (GPT-5) for assistance in translating parts of the text from Chinese to English."
2603.08530,2026,1,We acknowledge the use of ChatGPT to improve English grammar and sentence structure.
2603.09196,2026,1,We acknowledge the use of ChatGPT (OpenAI) for language editing and text drafting support under the careful scrutiny of the authors.
2603.09489,2026,1,ChatGPT (GPT-5.1) was used to enhance the readability of some parts of the text.
2603.10200,2026,1,The author acknowledges the use of Gemini (Google) and ChatGPT for assistance with editing and formatting this manuscript.
2603.11215,2026,1,"Grammarly (non-AI version) and Microsoft Copilot were used to check grammar, spelling, and sentence structure of some individual paragraphs and sentences."
2603.11371,2026,1,We thank ChatGPT for polishing the English in this paper.
2603.11815,2026,1,"The authors used Claude Opus 4.5 to refine sections of code, and Grammarly was used to refine portions of the draft with grammatical edits."
2603.13015,2026,1,We acknowledge the use of DeepL Translator for improving the English language of this manuscript.
2603.13167,2026,0,"2025), Spellchecking and translation tools (Linguee, languagetool, chatGPT) \section*{REFERENCES} Ackerman, A."
2603.13510,2026,0,\section*{Generative AI statement} The author(s) declared that generative AI was not used in the creation of this manuscript.
2603.13715,2026,1,"## Declaration of generative AI use During the preparation of this work, the authors used Claude 4.6 Sonnet (Anthropic) and Gemini 3.1 Pro (Google) solely for the purposes of English grammar, vocabulary refinement, and improving the overall readability of the manuscript."
2603.15128,2026,1,The authors used generative AI tools for code-assistance and language editing during software and manuscript development.
2603.15490,2026,1,"## Declaration of generative AI and AI-assisted technologies in the writing process During manuscript preparation, AS used OpenAI’s GPT-4 for grammar, phrasing, and minor stylistic edits, and Google’s Gemini 2.5 to assist with editing PlantUML scripts used to generate UML diagrams."
2603.15779,2026,1,"The author used Claude Code (Anthropic) and Codex (OpenAI) to assist with analysis scripting, numerical verification, and prose editing."
2603.17072,2026,1,The authors acknowledge the use of large language models for proofreading and polishing the manuscript.
2603.18165,2026,1,We also acknowledge the use of ChatGPT for language polishing and assistance with code organization.
2603.19037,2026,1,"We acknowledge the use of Chatgpt for assistance with coding and analysis in exploratory discussions, as well as for improving the grammar and clarity of the manuscript."
2603.20377,2026,1,Claude Sonnet 4.6 ( Anthropic 2026) was used to perform minor optimizations and improve readability for bonditools.py \section*{REFERENCES} Anthropic.
2603.21306,2026,1,"The author acknowledges the use of an AI-based language model (ChatGPT; OpenAI, San Francisco, USA) for assistance with coding and for improving the clarity and grammar of the manuscript."
2603.22400,2026,0,## Acknowledgments The first draft of the introduction and most of the analytical calculations in this paper were performed by ChatGPT.
2603.22414,2026,1,"Statement of AI Usage In the preparation of this manuscript, the author made limited use of the AI assistant Claude (Anthropic)."
2603.22720,2026,1,We thank the ChatGPT (https://chatgpt.com/) and DeepSeek (https://www.deepseek.com) language models for their help in improving the clarity and readability of this manuscript.
2603.22941,2026,0,"Bestor and ChatGPT in the editing, organization, and documentation of the manuscript."
2603.25595,2026,0,"## Appendix C Declaration of Generative AI and AI-assisted technologies in the writing process During the preparation of this work, the author, Pradosh Keshav MV, utilized Grammarly/ChatGPT-5 to correct grammatical mistakes and enhance the structure of specific paragraphs."
2603.26644,2026,1,"Parts of this work used large language models: Claude (Anthropic) assisted with code and plotting scripts, and Claude and Gemini (Google) assisted with proofreading and manuscript editing."
2603.27673,2026,1,"The authors acknowledge the use of ChatGPT (OpenAI, GPT-5.5 Thinking; accessed in June 2026) during the revision of this manuscript solely for language editing."
2603.27830,2026,1,"Specifically, generative language models Gemini 3.1 Pro Preview (Google DeepMind) and Claude Opus 4.6 (Anthropic) were used to assist with drafting the text."
2603.29242,2026,0,"Some of the text and code refinements were developed in micro-managed highly supervised engagement with AI language models (Claude, Anthropic and Gemini, Google), but all final text was generated directly or edited heavily by the human authors."
2604.00981,2026,1,"Specifically, ChatGPT was used to improve the grammar, clarity, and readability of the manuscript, and also for the code development and refinement (Codex)."
2604.01783,2026,1,We used ChatGPT (OpenAI) to assist with English editing and with improving the clarity of the description of the statistical methodology.
2604.03227,2026,1,"This work made use of large language models (Claude, Anthropic; Codex, OpenAI) for code development, data analysis, and manuscript preparation."
2604.03628,2026,1,## Generative AI Statement The authors used generative AI tools to support proofreading of the manuscript and to help organize the publicly released data package described in the Data Availability section.
2604.03691,2026,0,"We sample all LLM models with the following parameters: $\text{Temperature}=1.0$, $\text{Top\_}p=0.95$ and $\text{Reasoning\_effort}=\text{""high""}$ ### Proposal database and evolutionary search The inner agent is embedded in an evolutionary outer loop that combines language-model proposal generation with quality-diversity archival search 21; 25."
2604.06082,2026,0,"We plot the power-law-integrated sensitivity curves (thick dashed lines) for three configurations of ${\rm ET}$: the triangular configuration (${\rm ET}_{\rm TR}$), the 2L-aligned configuration (${\rm ET}_{\rm LLa}$) and the 2L-misaligned (${\rm ET}_{\rm LLm}$) (in the sense discussed in the main text)."
2604.06399,2026,1,The authors acknowledge the use of ChatGPT (OpenAI) to assist in improving the clarity and readability of the manuscript.
2604.06941,2026,1,The authors also acknowledge Quillbot and Grammarly tools that were used to improve grammar and language.
2604.07134,2026,1,This work made use of Claude (Anthropic) and ChatGPT (OpenAI) for partial editing of the manuscript text.
2604.07268,2026,1,"AI-assisted tools (ChatGPT, OpenAI) were used for editorial support, refining LaTeX structure, and providing debugging guidance for python code."
2604.07587,2026,1,ChatGPT was used to assist with English polishing.
2604.08769,2026,1,We acknowledge the use of ChatGPT for checking English grammar and improving the clarity of expressions.
2604.09182,2026,0,No generative AI tools were used to produce any of the text or figures of this paper.
2604.11221,2026,1,"## Use of AI tools The large language model ChatGPT (version 5.2, OpenAI) was used solely for language editing and text polishing during the preparation of this manuscript."
2604.11650,2026,1,DeepL Write was used for assistance with grammar and language polishing.
2604.12242,2026,1,We acknowledge the use of ChatGPT to assist with debugging code in the MCMC implementation and for minor language revisions to improve clarity and readability.
2604.13162,2026,1,"Additionally, we acknowledge the assistance of AI tools, specifically OpenAI’s ChatGPT, for aiding in writing and code development, and Grammarly for enhancing the text’s clarity and correctness."
2604.13489,2026,0,"Claude (Anthropic) assisted in drafting, formatting, and assembling this manuscript, including figure generation code and document production."
2604.14124,2026,1,"We acknowledge the use of OpenAI’s ChatGPT in the preparation of this manuscript, specifically in refining figure design and optimizing code snippets, as well as refining the text for clarity, grammar, and narrative structure."
2604.14151,2026,1,"We acknowledge the use of ChatGPT (OpenAI, versions 4-5) for language editing and clarity suggestions in the drafting of this manuscript."
2604.15182,2026,1,## Declaration of generative AI and AI-assisted technologies in the manuscript preparation process During the preparation of this work the authors used Claude.ai to draft a few technically complex passages in order to ensure accuracy and clarity regarding the discussed algorithms.
2604.16470,2026,0,"The language model wrote and ran the Python analysis scripts, performed the statistical tests, and drafted and edited the manuscript prose."
2604.16595,2026,1,ChatGPT was used for grammar and language correction.
2604.17516,2026,1,"## Declaration of Generative AI and AI-assisted technologies in the writing process During the preparation of this work the author used Claude (Anthropic) in order to assist with statistical verification, code debugging, dimensional analysis, and manuscript editing."
2604.17554,2026,1,"\section*{Disclosures} Minor use of ChatGPT was made to assist in coding, figures, and writing latex equations."
2604.17981,2026,1,"The authors used OpenAI GPT 5.2 to refine the code, and Claude Opus 4.6 was used to refine portions of the draft."
2604.19690,2026,1,"The author acknowledges the use of Claude Code (Anthropic, model Claude Sonnet 4.5) and Gemini (Google, model 3 Pro) for technical assistance in writing the code for the data processing pipeline and debugging the machine learning workflows."
2604.20802,2026,1,We also acknowledge the use of Gemini (Google) and Chat-GPT (OpenAI) for occasional code debugging and suggesting edits for improvement.
2604.21010,2026,1,Codes were written and edited with the assistance of Claude Code (Anthropic).
2604.21218,2026,1,ChatGPT [91] was used for language editing of this manuscript.
2604.21666,2026,1,The authors acknowledge the use of CHATGPT for refining the text at the final stage of the manuscript.
2604.22986,2026,0,"## Software matplotlib (30), numpy (28), pandas (51; 68), scikit-learn (58), seaborn (80), wmpl (75) ## Declaration of generative AI and AI-assisted technologies in the manuscript preparation process."
2604.23013,2026,1,## Declaration of AI-Assisted Writing The authors used Claude (Anthropic) for clarity and organization.
2604.23103,2026,1,I acknowledge the use of Google Gemini 3 Pro as a support tool for language editing and assistance in optimizing specific segments of the analysis code.
2604.24838,2026,1,"We used a separate AI coding agent (OpenAI Codex [64]) and specialized subagents (for physics checking, code review, and paper editing) to independently review the codebase."
2604.24923,2026,1,"DeepL Write was used in copy editing (spelling, grammar, and readability) of the manuscript."
2604.25828,2026,1,"Claude (Anthropic) was used extensively as a writing and research tool throughout the preparation of this manuscript, including drafting and editing prose, performing literature searches, and managing references."
2604.27047,2026,0,"\section*{LARGE LANGUAGE MODEL USAGE DISCLOSURE} JM utilized and closely supervised Anthropic's Claude to help polish the Figures and some of the writing in this Letter, and takes full responsibility of its outputs."
2604.27088,2026,1,The authors used OpenAI Codex 25 for assistance with dedalus code organization and manuscript editing.
2604.27771,2026,1,We acknowledge the use of the Claude AI Assistant (Anthropic) for assistance in checking the calculations in this manuscript.
2605.00053,2026,1,The author acknowledges the use of Anthropic Claude as a writing assistant.
2605.00563,2026,1,"MF acknowledges the use of Anthropic’s Claude and OpenAI’s ChatGPT to improve the phrasing of portions of the manuscript text, and to assist with refactoring and optimization of the analysis code."
2605.01904,2026,1,"During the preparation of this work, the authors used ChatGPT and DeepSeek only for language polishing and to assist in structuring paragraphs that present the authors’ own findings."
2605.02136,2026,1,## Declaration of generative AI in scientific writing The author used a generative AI tool solely for language refinement and clarity improvement.
2605.02663,2026,1,The AI tool ChatGPT (GPT-4.5) was used to assist in debugging the code used to produce the figures and to refine the wording of some sentences in the manuscript.
2605.03016,2026,1,"We utilized GitHub CoPilot to assist in writing parts of the code for the analysis, accessed through the Visual Studio Code extension GitHub Copilot Chat (ver."
2605.03099,2026,1,"Claude Opus 4.6 and Claude Sonnet 4.6 (Anthropic) were used as the primary development and RAG validation systems throughout corpus construction, schema design, and manuscript preparation."
2605.03540,2026,1,We used the Large Language Model DeepSeek-V3.2 for language refinement in the manuscript.
2605.03719,2026,0,"Text-to-image diffusion model in generative ai: A survey, arXiv preprint arXiv:2303.07909."
2605.03768,2026,1,The authors used OpenAI Codex (OpenAI 2025) for assistance with manuscript editing.
2605.04138,2026,1,"This work made use of Anthropic's Claude (Sonnet and Opus models) (https://www.anthropic.com/claude) as an assistive tool for code development, manuscript editing, suggesting relevant literature, and discussion of conceptual aspects of the analysis."
2605.04176,2026,1,The authors used ChatGPT (38) to assist with improving the clarity and language of the manuscript.
2605.05635,2026,1,The author also acknowledges that ChatGPT (OpenAI) was used only as an auxiliary tool for language polishing and improving the clarity and readability of the manuscript.
2605.07833,2026,1,"We acknowledge the use of large language models (LLMs) to improve the grammar, clarity, and readability of the manuscript."
2605.08051,2026,1,"We also acknowledge the use of ChatGPT, developed by OpenAI, for assistance in language editing during the preparation of this manuscript."
2605.08544,2026,1,We used ChatGPT (OpenAI) for language editing.
2605.09621,2026,1,"\end{itemize} \section*{Acknowledgments} This manuscript was reviewed and edited for grammar, clarity, and style with the assistance of OpenAI's ChatGPT language model."
2605.09637,2026,0,"Facilities: AstroSat, NICER Software: astropy (6), Declaration of generative AI and AI-assisted technologies in the manuscript preparation process During the preparation of this work the author(s) used ChatGPT (OpenAI) in order to assist with grammar checking and sentence refinement."
2605.10427,2026,1,"The research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration (80NM0018D0004) ## Declaration The LLM ”DeepL Translator” was used for spell checking and grammar correction of certain sentences in this work."
2605.11154,2026,0,"By treating algorithmic reconstruction as a probability distribution generated by Large Language Models (LLMs), we utilize Shannon entropy and Jensen–Shannon divergence to measure how strongly text constrains the hypothesis space of valid implementations."
2605.11329,2026,0,"Additionally, language editing assistance was supported using ChatGPT(OpenAI, 2024)."
2605.11446,2026,1,"The author used ChatGPT (OpenAI) during manuscript preparation for language polishing, grammar checking, and assistance with table formatting and limited editorial suggestions."
2605.11709,2026,1,DeepL was used to refine the readability of the prose.
2605.12443,2026,1,The author acknowledges use of an AI writing assistant for editorial support during manuscript preparation.
2605.12499,2026,1,"\section*{AI Usage Declaration} During the preparation of this manuscript, we used ChatGPT (OpenAI) and Gemini (Google) to facilitate literature searches, assist with conceptual ideation, coding, debugging code, formatting, and copyediting."
2605.13514,2026,1,We acknowledge the use of Claude Haiku 4.5 (Anthropic) for editorial and code assistance.
2605.13738,2026,1,"Large Language Models were used in this work to generate code snippets efficiently, debug errors, and provide editing assistance in the writing of this manuscript."
2605.13983,2026,1,"Claude Opus 4.6 and Claude Haiku 4.5^15^15 15 https://claude.ai were used to evaluate the final text for clarity, flow, and redundancy."
2605.13990,2026,1,"This manuscript was prepared with the assistance of AI-based large language models (Claude, GPT-5 family) for language editing and Python code generation."
2605.14017,2026,1,"This manuscript was prepared with the assistance of an AI-based large language model (Microsoft Copilot, GPT-5 family) for language editing and Python code generation."
2605.14128,2026,1,The authors acknowledge the use of ChatGPT (OpenAI) for assistance with improving the grammar and clarity of the manuscript.
2605.14144,2026,1,"Generative AI tools were used during the preparation of this manuscript for editing, LaTeX formatting, and consistency checks."
2605.14279,2026,1,"Claude, an AI assistant developed by Anthropic, was used to edit and review the text under a physicist’s supervision."
2605.14713,2026,1,"Some portions of the text were revised with the help of OpenAI's ChatGPT (GPT-4), used for improving clarity and scientific language."
2605.15170,2026,1,"We acknowledge the use of large language models (LLMs), including ChatGPT, to improve the grammar, clarity, and readability of the manuscript."
2605.15310,2026,1,The AI tools Claude and ChatGPT were used for language editing and proofreading of the manuscript.
2605.15752,2026,0,"It is a decoder-style attention model with input patching, similar to a token in language models."
2605.16200,2026,1,This research made use of the Claude language model (Anthropic) for assistance with text editing and code debugging.
2605.16483,2026,1,"## Declaration of LLM use We used Anthropic’s Claude Opus 4.6 to aid in code development, to proof-read text and formulae, and to search existing literature."
2605.16488,2026,1,"Declaration of LLM use.—Anthropic’s Claude Opus 4.6 has been used to assess flow and redundancy of text, obtain suggestions for condensing, and proofreading."
2605.16674,2026,1,"Software: The author acknowledges the use of LLMs (ChatGPT and Claude) as a tool to assist with grammar, sentence construction, and clarity of expression."
2605.16917,2026,0,"Generative AI and Large Language Models No large language models (LLMs) or generative AI tools were used to draft this manuscript, nor in the underlying scientific research."
2605.18353,2026,1,The authors acknowledge Grammarly's help in improving only the writing.
2605.18959,2026,1,Large language models from Anthropic (Claude) and OpenAI (ChatGPT) were used to assist in editing human-written text in this manuscript.
2605.19226,2026,1,The authors acknowledge ChatGPT for assistance with copy editing and improving manuscript clarity.
2605.19571,2026,1,The authors acknowledge the use of ChatGPT to assist with plotting scripts and review of the text.
2605.20487,2026,0,"Some of the text and code refinements were developed in micro-managed highly supervised engagement with AI language models (ChatGPT, OpenAI and Gemini, Google)."
2605.21149,2026,1,During the preparation of this work the authors used Anthropic's Claude (via the Claude Code agentic coding interface) to assist with code implementation and manuscript drafting.
2605.21469,2026,1,## Declaration of generative AI and AI assisted technologies in the manuscript preparation process During the preparation of this work the authors used ChatGPT for language editing and formatting assistance.
2605.21735,2026,0,"acknowledges support from Secretaría de Ciencia, Humanidades, Tecnología e Inovacción (SECIHTI) through a postdoctoral fellowship within the program “Estancias posdoctorales por México” LC thanks the support from grant IA103326 (DGAPA-PAPIIT, UNAM) Some text and code refinements were developed in a highly supervised engagement with AI language models (ChatGPT, OpenAI and Gemini, Google)."
2605.22112,2026,1,"## Declaration of Generative AI and AI-assisted technologies in the writing process During the preparation of this work the authors used ChatGPT to improve language, style, and readability."
2605.22163,2026,1,"Large language models were used solely for manuscript review, LaTeX formatting, literature cross-checking, and language editing."
2605.23049,2026,1,"The English writing in this paper has been improved with the help of ChatGPT, while the software does not generate sentences from scratch."
2605.23136,2026,1,"During manuscript preparation, the authors used ChatGPT (50) for language editing and readability improvement only."
2605.23637,2026,1,"This paper used the LLM model ChatGPT–5.5 by OpenAI for supervised assistance with code debugging, literature search, and language editing."
2605.24104,2026,1,"## Large Language Model Usage Disclosure We used the LLM ChatGPT to assist with analysis code drafting, debugging, and particularly optimization in dealing with the large data set presented here."
2605.24143,2026,1,The use of ChatGPT is acknowledged for assistance in refining the English grammar and sentence structure.
2605.25339,2026,1,"Four large language models were used during the creation and validation of this corpus and manuscript: Google Gemini Pro, Anthropic Claude (Sonnet and Opus), Microsoft Copilot Pro, and Gemma 4 31B Dense (self-hosted)."
2605.27301,2026,1,The generative AI tool ChatGPT^+ was used for limited stylistic and grammatical improvements of the manuscript.
2605.27499,2026,1,## AI Usage Disclosure The author acknowledges the use of large language models (LLMs) as writing aids during the preparation of this manuscript.
2605.27579,2026,1,The authors used OpenAI Codex (47) for assistance with manuscript editing.
2605.28916,2026,0,"The pipeline comprises power spectral density estimation from raw Einstein Telescope (ET) simulated noise, geometric template bank generation using IMRPhenomD waveforms, matched filter recovery of 100 binary black hole (BBH) signal injections, automated results generation, and large language model (LLM)-assisted production of a LATEX manuscript formatted in the style of a Physical Review D paper."
2605.29038,2026,1,JMP acknowledges the use of Grammarly for proofreading and grammar checking.
2605.30384,2026,1,"Four large language models were used during the creation and val- idation of this corpus and manuscript: Google Gemini Pro, Anthropic Claude (Sonnet and Opus), Microsoft Copilot Pro, and Gemma 4 31B Dense (self-hosted)."
2605.30398,2026,0,"## Declaration of generative AI and AI-assisted technologies in the manuscript preparation process During the preparation of this work, the author(s) used OpenAI’s ChatGPT-5.5 to assist with substantial rephrasing, sentence restructuring and content enhancement in certain sections."
2605.30733,2026,1,"## Acknowledgements Large-language-model coding assistants (Anthropic Claude Opus 4.7 and OpenAI GPT-5.5) were used during this work to refactor analysis scripts, iterate on prose, and — the use we found most valuable — canvas variant assumptions on the EW recipe, $\sigma$ floors, feature choice, and microturbulence at a speed that allowed us to confirm the qualitative conclusions are robust to th"
2605.31052,2026,1,"Minor typos, grammar and spelling mistakes were identified with the assistance of ChatGPT-4o^5^5 5 openai.com when preparing this document."
2605.31543,2026,1,"## Declaration of generative AI and AI-assisted technologies in the manuscript preparation process During the preparation of this work, the authors used ChatGPT and Claude to assist with reviewing and refining code implementation, improving clarity and coherence in the manuscript structure, and editing language for readability."
